item_name,basket_id
skin on salmon fillets,109
scallions,109
sesame seeds,109
lime wedges,109
cumin seeds,110
lemon juice,110
honey,110
extra virgin olive oil,110
serrano chile seeds removed   desired,110
piece ginger peeled   grated,110
salt,110
carrots with tops tops trimmed to   scrubbed   lengthwise,110
avocados   into large,110
mint leaves,110
red or black plums pitted,111
light brown sugar,111
salt,111
walnuts,111
black  /or white sesame seeds,111
pure maple syrup preferably grade b,111
salt,111
unsalted butter     for pan,111
light brown sugar,111
tahini,111
vanilla bean paste or vanilla extract,111
salt,111
chilled large egg,111
all purpose flour,111
baking powder,111
pints high quality vanilla ice cream,111
a springform pan,111
underripe stone fruit pears or mangoes,112
serrano chile seeds removed   desired,112
unseasoned rice vinegar,112
sugar,112
salt,112
bunch cilantro,112
scallions     on a diagonal,112
celery stalks     on a diagonal,112
sesame oil,112
low sodium soy sauce,112
zest   lime,112
sesame seeds,112
lime wedges,112
fennel seeds,113
dried oregano,113
boneless pork shoulder,113
grapeseed or other neutral oil,113
salt,113
chiles de arbol   in half seeds removed   desired,113
apple cider vinegar,113
unsalted butter,113
sugar,113
special equipment a spice mill or mortar   pestle,113
raspberries,114
sugar,114
salt,114
can sweetened condensed milk,114
almond extract,114
heavy cream,114
coarsely   mint,115
heavy cream,115
bittersweet chocolate coarsely,115
can sweetened condensed milk,115
salt,115
dutch process cocoa powder,115
egg yolks beaten,116
one   package frozen grated cassava thawed,116
jarred macapuno coconut strings or sweetened shredded coconut,116
unsweetened coconut milk,116
sweetened condensed milk,116
egg whites,116
sweetened condensed milk,116
large peaches unpeeled   into inch chunks,117
zest   juice   large lemon,117
unsalted butter softened,117
sugar,117
all purpose flour,117
baking powder,117
salt,117
milk,117
hot tap water,117
heavy cream for serving,117
all purpose flour,118
cornstarch,118
baking powder,118
sugar,118
doenjang,118
ground black pepper,118
ice cold club soda,118
egg yolk,118
minced garlic,118
bunches scallions   into inch batons,118
grape seed or canola oil for frying,118
pajeon sauce,118
water,119
rice vinegar,119
soy sauce,119
gochugaru,119
garlic cloves minced,119
minced ginger,119
sesame oil,119
red chile optional,119
vegetable oil,120
black mustard seeds,120
fenugreek seeds,120
asafetida powder,120
ground cayenne or large serrano pepper deseeded     thin,120
julienned ginger,120
white vinegar,120
salt,120
mixed vegetables prepped as follows,120
diced red or white onions,121
fine sea salt   additional to taste,121
mango skin removed diced,121
ground cumin,121
ground coriander,121
ground cayenne,121
grated jaggery,121
additional salt to taste,121
all purpose flour       needed,122
pork lard chilled,122
salt,122
hot water       needed,122
salt,123
black beluga lentils,123
sherry vinegar or red wine vinegar,123
honey,123
extra virgin olive oil,123
ground black pepper,123
grilling cheese   into,123
sweet   peppers ribs   seeds removed   lengthwise   into thirds   large,123
dried oregano,123
basil leaves     large,123
flaky sea salt,123
raw pistachios,124
prunes pits removed coarsely,124
garlic clove   grated,124
parsley,124
mint,124
tarragon,124
kimchi or sauerkraut brine,124
champagne vinegar or white wine vinegar,124
salt,124
extra virgin olive oil,124
flatfish,124
extra virgin olive oil,124
salt,124
aleppo style pepper,124
assorted mushrooms wiped clean trimmed   into big     large,125
extra virgin olive oil,125
salt,125
champagne vinegar or white wine vinegar,125
aleppo style pepper,125
dried oregano,125
garlic clove   grated,125
ground black pepper,125
parmesan shaved,125
castelvetrano olives coarsely,125
peppadew peppers in brine coarsely,125
raw pistachios,126
prunes pits removed coarsely,126
garlic clove   grated,126
parsley,126
mint,126
tarragon,126
kimchi or sauerkraut brine,126
champagne vinegar or white wine vinegar,126
salt,126
extra virgin olive oil,126
labneh or   plain   milk greek yogurt,127
granola,127
can sweetened condensed milk,127
zest   juice   limes,127
salt,127
heavy cream,127
special equipment layers   cheesecloth,127
assorted   eggplant,128
heads   garlic,128
plain   milk greek yogurt,128
tahini,128
salt,128
lemon,128
sumac,128
brad s spoon sauce,128
ingredient info sumac a tart citrusy spice generally sold in ground form can be found in the spice aisle   online,128
baby yukon gold potatoes,129
diamond crystal or   morton   salt,129
unsalted butter,129
red miso,129
garlic clove,129
seasoned rice vinegar,129
ground black pepper,129
parsley,129
diamond crystal or       morton   salt,130
ears   corn in husk,130
black peppercorns,131
pink peppercorns,131
diamond crystal or   morton   salt,131
chicken,131
vegetable oil     for grill,131
fresno chiles,131
fermented garlic honey honey or pure maple syrup,131
champagne vinegar or white wine vinegar,131
special equipment a spice mill or mortar   pestle,131
grated peeled horseradish or     prepared horseradish,132
dijon mustard,132
grain mustard,132
honey,132
salt,132
nori sheet,132
ground coriander,132
mustard powder,132
light brown sugar,132
ground black pepper,132
garlic powder,132
vegetable oil,132
pork shoulder steaks,132
salt,132
grated peeled horseradish or     prepared horseradish,132
special equipment a spice mill or mortar   pestle,132
cucumber roughly,133
tomatoes,133
basil leaves stems removed,133
celery stalk roughly,133
red pepper deseeded   roughly,133
garlic cloves grated,133
juice   lemon,133
extra virgin olive oil   extra for drizzling,133
red wine vinegar,133
sea salt     ground black pepper,133
amaranth,134
scallions coarsely,134
large crimini or button mushrooms,134
scotch bonnet or habanero chile seeds removed,134
cans black eyed peas,134
parsley leaves with tender stems,134
tamari soy sauce,134
flaxseed meal,134
miso,134
salt,134
ground black pepper,134
extra virgin olive oil,134
store bought barbecue sauce,134
mayonnaise,134
chili garlic sauce,134
dijon mustard,134
lemon juice,134
apple cider vinegar,134
hamburger buns or brioche buns,134
chowchow,134
green cabbage   into   large green tomatoes   into,135
large sweet onion   into,135
large green bell pepper seeds   ribs removed   into,135
large red bell pepper seeds   ribs removed   into,135
pickling salt or     salt,135
yellow mustard seeds,135
apple cider vinegar,135
distilled white vinegar,135
cane sugar or raw sugar,135
yellow mustard,135
ground turmeric,135
garlic cloves,135
fried okra,136
heads romaine lettuce leaves separated,136
corn kernels chilled,136
cubed corn bread,136
grape tomatoes,136
seedless cucumber,136
red onion,136
creole caesar dressing,136
extra virgin olive oil,136
garlic cloves peeled,136
onion,136
red wine vinegar,136
red bell pepper,136
celery,136
light brown sugar,136
cayenne pepper,136
mayonnaise,136
grated parmesan cheese,136
salt   pepper,136
zest   juice   limes,137
habanero chiles,137
piece ginger scrubbed   grated,137
garlic cloves,137
scallions,137
thyme,137
vegetable oil,137
dark or light brown sugar,137
ground allspice,137
diamond crystal or   morton   salt,137
dried thyme,137
coarsely ground black pepper,137
granulated garlic,137
ground cinnamon,137
ground ginger,137
ground nutmeg,137
cayenne pepper,137
ground cumin,137
large yukon gold potatoes scrubbed   into,137
large sweet potato peeled   into,137
diamond crystal or   morton   salt,137
mayonnaise,137
large red onion,137
scallions,137
coarsely ground black pepper,137
firm ripe peaches     pitted,138
blended oil,138
size ripe avocado,138
slices multigrain boule style bread,138
smoky pimiento cheese with bacon,138
extra virgin olive oil,138
red radishes,138
bunch watercress,138
gray sea salt,138
coarsely ground black pepper,138
long grain white rice,139
or split urad dal,139
fenugreek seeds,139
salt,139
vegetable oil,139
onion,139
green chiles seeds removed   desired,139
tomatoes or     peeled tomatoes,139
salt,139
black mustard seeds,139
or frozen curry leaves,139
dried red chile,139
split or   urad dal,139
a     asafoetida,139
ghee or clarified butter         for griddle,139
brown or golden flaxseed,140
awaze dipping sauce,140
or   chickpeas,140
salt,140
chilled mezcal,141
chilled lillet blanc,141
chilled simple syrup,141
celery bitters,141
water,141
celery juice,141
lemon juice,141
smoked sea salt       lemon wheels,141
mezcal such as del maguey vida,142
aperol,142
maraschino liqueur,142
lime juice,142
grapefruit twist,142
mezcal such as vago espadin,143
lime juice,143
ginger juice,143
agave nectar,143
sparkling water,143
mezcal such as don amado rustico,144
cinnamon syrup,144
lime juice,144
carrot juice,144
dashes regan s orange bitters,144
pink peppercorn for rim,144
salt for rim,144
honey,145
mezcal such as del maguey vida brand,145
squeezed lemon juice,145
large ice cube     ice cubes for the cocktail shaker,146
slice serrano chile seeded,146
or   cilantro leaves,146
[  ] mezcal,146
[  ]   pineapple juice,146
[  ] rich simple syrup,146
[  ]   lime juice,146
pineapple leaf for,146
mezcal such as ilegal mezcal joven,147
lillet blanc,147
dolin dry vermouth,147
yellow chartreuse,147
luxardo maraschino liqueur,147
dashes peychaud s bitters,147
grapefruit twist for,147
lime,148
bar spoon cane or simple syrup,148
rhum agricole blanc preferably percent abv or above such as damoiseau proof rhum agricole blanc,148
milliliters pot still jamaican rum such as hamilton jamaican pot still black rum,149
milliliters pineapple syrup,149
milliliters grapefruit juice,149
milliliters brewed earl grey tea,149
lime wheels,149
blackstrap rum,150
squeezed pineapple juice,150
campari,150
squeezed lime juice,150
simple syrup,150
pineapple chunk  /or pineapple leaf,150
unsalted butter     cooled     for the pan,151
all purpose flour     for the pan,151
baking powder,151
fine sea salt,151
baking soda,151
coarsely   ham,151
scallions white   green parts,151
thyme leaves,151
grated gruyere or sharp cheddar cheese,151
large eggs,151
buttermilk,151
or slivered almonds,152
garlic cloves   grated,152
dill,152
mint leaves,152
tahini,152
lemon juice,152
salt   ground pepper,152
cauliflower,152
extra virgin olive oil,152
ground coriander,152
ground cumin,152
turmeric,152
handful   tender herbs,152
shallots     crosswise rings separated,153
red wine vinegar,153
red pepper flakes,153
ground black pepper,153
salt,153
pecorino romano grana padano or parmigiano reggiano,153
mixed tender herb leaves or greens,153
extra virgin olive oil,153
king trumpet or crimini mushrooms trimmed,153
extra virgin olive oil,153
thick slices country style bread,153
packed brown sugar,154
salt,154
sweet smoked paprika   ancho chili powder,154
paprika,154
onion powder,154
cracked black pepper   dried thyme leaves,154
racks baby back ribs,154
chunks hickory wood soaked in water for at least hours or   hickory wood chips soaked in water for at least hours,154
apple cider,154
ketchup,154
red wine vinegar,154
dijon mustard,154
light soy sauce,154
worcestershire sauce,154
molasses,154
ancho chili powder,154
ground cumin,154
minced garlic,154
ground black pepper,154
coarsely   ripe mango,155
lime juice,155
dry sake,155
champagne vinegar,155
minced seeded bird s eye chile,155
salt,155
canola oil,155
seedless watermelon peel left on   into inch thick slabs,155
olive oil,155
salt,155
hulled pumpkin seeds,155
ground cayenne,155
sugar,155
inch cubes homemade or store bought cornbread,155
unsalted butter,155
shiso leaves shredded,155
dates pitted,155
serrano chile   into rings,155
ground black pepper,155
ricotta or mascarpone,155
sunflower oil or other neutral oil,156
shallots,156
scotch bonnet chiles or to taste   seeded,156
garlic cloves,156
piece   turmeric peeled       or   ground turmeric,156
mango,156
sea salt     to taste,156
sugarcane vinegar or apple cider vinegar,156
orange juice,156
sour cream,156
lime zest,156
lime juice,156
sea salt,156
vegetable oil for frying,156
green plantains,156
sea salt     ground black pepper,156
unsalted butter     cooled slightly     for greasing,157
large eggs beaten,157
sugar,157
milk,157
heavy cream,157
sour cream,157
all purpose flour,157
coarse yellow cornmeal,157
salt,157
white pepper,157
paprika,157
baking soda,157
yellow onion,157
celery,157
corn kernels   from cobs,157
shredded cheddar cheese,157
butter cracker crumbs such as ritz,157
garlic cloves grated on a microplane,158
apple cider vinegar,158
yellow mustard,158
hot sauce,158
honey,158
salt     ground black pepper,158
vegetable oil,158
can black eyed peas,158
cucumbers   into inch dice,158
sweet onion,158
pint cherry tomatoes or grape tomatoes,158
picked   dill,158
vegetable oil,159
large bone in skin on chicken thighs,159
salt     ground black pepper,159
large sprigs thyme,159
large onions,159
garlic cloves,159
habanero chile slit,159
light coconut milk,159
zest   juice   large lime   wedges for serving,159
mild yellow curry powder,159
salt     ground black pepper,160
bunch red radishes   into inch slices,160
red wine vinegar,160
extra virgin olive oil,160
red onion   into thin slivers,160
watermelon rind removed flesh   into inch cubes,160
mint leaves,160
thick   bacon diced,161
large onion,161
red bell pepper,161
cans kidney beans,161
brown sugar,161
ketchup,161
apple cider vinegar,161
maple syrup,161
molasses,161
yellow mustard,161
hot sauce,161
creole seasoning,161
graham cracker crumbs,162
unsalted butter,162
sugar,162
large eggs separated,162
juice   lemons,162
can sweetened condensed milk,162
cream   tartar,162
sugar,162
to   water fish stock or seafood stock,163
bay leaves,163
old bay seasoning,163
celery,163
onions,163
peeled garlic cloves,163
bird s eye chiles,163
red potatoes scrubbed or purple yams   into inch chunks,163
smoked hot sausage links or chicken sage sausage   into inch,163
ears corn shucked   quartered,163
shell on large shrimp,163
shelled scallops,163
dry white wine,163
salt   pepper,163
coarsely     cilantro for,163
cake flour,164
baking soda,164
large eggs at,164
sugar,164
vegetable oil,164
distilled white vinegar,164
